op_id,vhc_id,mod_at,src_at,cur,inc,dec
5,13,2026-08-06 11:04:20.150614,2026-08-06 11:01:00.150614,11,7,12
5,13,2026-08-06 11:04:50.150614,2026-08-06 11:01:30.150614,19,9,16
5,13,2026-08-06 11:05:20.150614,2026-08-06 11:02:00.150614,12,18,1
5,13,2026-08-06 11:05:50.150614,2026-08-06 11:02:30.150614,18,15,11
5,13,2026-08-06 11:06:20.150614,2026-08-06 11:03:00.150614,16,4,14
5,13,2026-08-06 11:06:50.150614,2026-08-06 11:03:30.150614,3,14,2
5,13,2026-08-06 11:07:20.150614,2026-08-06 11:04:00.150614,16,12,10
5,13,2026-08-06 11:07:50.150614,2026-08-06 11:04:30.150614,12,2,20
5,13,2026-08-06 11:08:20.150614,2026-08-06 11:05:00.150614,4,4,13
5,13,2026-08-06 11:08:50.150614,2026-08-06 11:05:30.150614,10,1,14
5,13,2026-08-06 11:09:20.150614,2026-08-06 11:06:00.150614,15,2,18
5,13,2026-08-06 11:09:50.150614,2026-08-06 11:06:30.150614,19,4,19
5,13,2026-08-06 11:10:20.150614,2026-08-06 11:07:00.150614,17,6,12
5,13,2026-08-06 11:10:50.150614,2026-08-06 11:07:30.150614,14,2,3
5,13,2026-08-06 11:11:20.150614,2026-08-06 11:08:00.150614,15,8,19
5,13,2026-08-06 11:11:50.150614,2026-08-06 11:08:30.150614,16,19,17
5,13,2026-08-06 11:12:20.150614,2026-08-06 11:09:00.150614,15,11,18
5,13,2026-08-06 11:12:50.150614,2026-08-06 11:09:30.150614,8,20,12
5,13,2026-08-06 11:13:20.150614,2026-08-06 11:10:00.150614,12,0,9
5,13,2026-08-06 11:13:50.150614,2026-08-06 11:10:30.150614,7,6,6
5,13,2026-08-06 11:14:20.150614,2026-08-06 11:11:00.150614,6,7,0
5,13,2026-08-06 11:14:50.150614,2026-08-06 11:11:30.150614,1,6,1
5,13,2026-08-06 11:15:20.150614,2026-08-06 11:12:00.150614,17,9,16
5,13,2026-08-06 11:15:50.150614,2026-08-06 11:12:30.150614,13,10,18
5,13,2026-08-06 11:16:20.150614,2026-08-06 11:13:00.150614,17,2,2
5,13,2026-08-06 11:16:50.150614,2026-08-06 11:13:30.150614,19,15,5
5,13,2026-08-06 11:17:20.150614,2026-08-06 11:14:00.150614,10,20,5
5,13,2026-08-06 11:17:50.150614,2026-08-06 11:14:30.150614,19,4,4
5,13,2026-08-06 11:18:20.150614,2026-08-06 11:15:00.150614,2,17,4
5,13,2026-08-06 11:18:50.150614,2026-08-06 11:15:30.150614,14,4,8
5,13,2026-08-06 11:19:20.150614,2026-08-06 11:16:00.150614,20,15,14
5,13,2026-08-06 11:19:50.150614,2026-08-06 11:16:30.150614,7,19,13
5,13,2026-08-06 11:20:20.150614,2026-08-06 11:17:00.150614,9,9,15
5,13,2026-08-06 11:20:50.150614,2026-08-06 11:17:30.150614,4,3,19
5,13,2026-08-06 11:21:20.150614,2026-08-06 11:18:00.150614,6,12,0
5,13,2026-08-06 11:21:50.150614,2026-08-06 11:18:30.150614,6,19,18
5,13,2026-08-06 11:22:20.150614,2026-08-06 11:19:00.150614,8,13,13
5,13,2026-08-06 11:22:50.150614,2026-08-06 11:19:30.150614,15,12,8
5,13,2026-08-06 11:23:20.150614,2026-08-06 11:20:00.150614,9,17,7
5,13,2026-08-06 11:23:50.150614,2026-08-06 11:20:30.150614,6,11,1
5,13,2026-08-06 11:24:20.150614,2026-08-06 11:21:00.150614,9,14,19
5,13,2026-08-06 11:24:50.150614,2026-08-06 11:21:30.150614,20,10,9
5,13,2026-08-06 11:25:20.150614,2026-08-06 11:22:00.150614,13,1,19
5,13,2026-08-06 11:25:50.150614,2026-08-06 11:22:30.150614,18,19,3
5,13,2026-08-06 11:26:20.150614,2026-08-06 11:23:00.150614,14,6,13
5,13,2026-08-06 11:26:50.150614,2026-08-06 11:23:30.150614,9,4,6
5,13,2026-08-06 11:27:20.150614,2026-08-06 11:24:00.150614,4,4,2
5,13,2026-08-06 11:27:50.150614,2026-08-06 11:24:30.150614,2,16,18
5,13,2026-08-06 11:28:20.150614,2026-08-06 11:25:00.150614,6,19,9
5,13,2026-08-06 11:28:50.150614,2026-08-06 11:25:30.150614,12,4,1
5,13,2026-08-06 11:29:20.150614,2026-08-06 11:26:00.150614,20,17,3
5,13,2026-08-06 11:29:50.150614,2026-08-06 11:26:30.150614,19,6,15
5,13,2026-08-06 11:30:20.150614,2026-08-06 11:27:00.150614,16,2,6
5,13,2026-08-06 11:30:50.150614,2026-08-06 11:27:30.150614,12,17,18
5,13,2026-08-06 11:31:20.150614,2026-08-06 11:28:00.150614,15,2,12
5,13,2026-08-06 11:31:50.150614,2026-08-06 11:28:30.150614,20,7,10
5,13,2026-08-06 11:32:20.150614,2026-08-06 11:29:00.150614,11,3,1
5,13,2026-08-06 11:32:50.150614,2026-08-06 11:29:30.150614,0,16,12
5,13,2026-08-06 11:33:20.150614,2026-08-06 11:30:00.150614,1,17,16
5,13,2026-08-06 11:33:50.150614,2026-08-06 11:30:30.150614,18,3,10
5,13,2026-08-06 11:34:20.150614,2026-08-06 11:31:00.150614,12,6,5
5,13,2026-08-06 11:34:50.150614,2026-08-06 11:31:30.150614,20,16,8
5,13,2026-08-06 11:35:20.150614,2026-08-06 11:32:00.150614,20,9,6
5,13,2026-08-06 11:35:50.150614,2026-08-06 11:32:30.150614,6,6,11
5,13,2026-08-06 11:36:20.150614,2026-08-06 11:33:00.150614,9,9,20
5,13,2026-08-06 11:36:50.150614,2026-08-06 11:33:30.150614,10,8,8
5,13,2026-08-06 11:37:20.150614,2026-08-06 11:34:00.150614,2,10,3
5,13,2026-08-06 11:37:50.150614,2026-08-06 11:34:30.150614,3,8,17
5,13,2026-08-06 11:38:20.150614,2026-08-06 11:35:00.150614,17,16,6
5,13,2026-08-06 11:38:50.150614,2026-08-06 11:35:30.150614,14,2,18
5,13,2026-08-06 11:39:20.150614,2026-08-06 11:36:00.150614,12,11,17
5,13,2026-08-06 11:39:50.150614,2026-08-06 11:36:30.150614,13,7,19
5,13,2026-08-06 11:40:20.150614,2026-08-06 11:37:00.150614,2,14,14
5,13,2026-08-06 11:40:50.150614,2026-08-06 11:37:30.150614,0,10,2
5,13,2026-08-06 11:41:20.150614,2026-08-06 11:38:00.150614,14,18,2
5,13,2026-08-06 11:41:50.150614,2026-08-06 11:38:30.150614,19,11,9
5,13,2026-08-06 11:42:20.150614,2026-08-06 11:39:00.150614,7,9,13
5,13,2026-08-06 11:42:50.150614,2026-08-06 11:39:30.150614,5,11,2
5,13,2026-08-06 11:43:20.150614,2026-08-06 11:40:00.150614,10,8,9
5,13,2026-08-06 11:43:50.150614,2026-08-06 11:40:30.150614,19,11,15
5,13,2026-08-06 11:44:20.150614,2026-08-06 11:41:00.150614,20,17,3
5,13,2026-08-06 11:44:50.150614,2026-08-06 11:41:30.150614,20,8,4
5,13,2026-08-06 11:45:20.150614,2026-08-06 11:42:00.150614,1,14,18
5,13,2026-08-06 11:45:50.150614,2026-08-06 11:42:30.150614,20,4,7
5,13,2026-08-06 11:46:20.150614,2026-08-06 11:43:00.150614,13,12,20
5,13,2026-08-06 11:46:50.150614,2026-08-06 11:43:30.150614,3,3,1
5,13,2026-08-06 11:47:20.150614,2026-08-06 11:44:00.150614,6,1,5
5,13,2026-08-06 11:47:50.150614,2026-08-06 11:44:30.150614,13,17,5
5,13,2026-08-06 11:48:20.150614,2026-08-06 11:45:00.150614,7,12,18
5,13,2026-08-06 11:48:50.150614,2026-08-06 11:45:30.150614,11,15,1
5,13,2026-08-06 11:49:20.150614,2026-08-06 11:46:00.150614,12,11,13
5,13,2026-08-06 11:49:50.150614,2026-08-06 11:46:30.150614,20,3,3
5,13,2026-08-06 11:50:20.150614,2026-08-06 11:47:00.150614,8,2,20
5,13,2026-08-06 11:50:50.150614,2026-08-06 11:47:30.150614,6,8,0
5,13,2026-08-06 11:51:20.150614,2026-08-06 11:48:00.150614,16,3,2
5,13,2026-08-06 11:51:50.150614,2026-08-06 11:48:30.150614,16,20,13
5,13,2026-08-06 11:52:20.150614,2026-08-06 11:49:00.150614,18,1,6
5,13,2026-08-06 11:52:50.150614,2026-08-06 11:49:30.150614,16,3,17
5,13,2026-08-06 11:53:20.150614,2026-08-06 11:50:00.150614,13,19,7
5,13,2026-08-06 11:53:50.150614,2026-08-06 11:50:30.150614,13,10,12
5,13,2026-08-06 11:54:20.150614,2026-08-06 11:51:00.150614,17,20,14
5,13,2026-08-06 11:54:50.150614,2026-08-06 11:51:30.150614,14,8,10
5,13,2026-08-06 11:55:20.150614,2026-08-06 11:52:00.150614,18,20,12
5,13,2026-08-06 11:55:50.150614,2026-08-06 11:52:30.150614,18,4,15
5,13,2026-08-06 11:56:20.150614,2026-08-06 11:53:00.150614,1,6,8
5,13,2026-08-06 11:56:50.150614,2026-08-06 11:53:30.150614,9,8,5
5,13,2026-08-06 11:57:20.150614,2026-08-06 11:54:00.150614,16,1,14
5,13,2026-08-06 11:57:50.150614,2026-08-06 11:54:30.150614,0,19,18
5,13,2026-08-06 11:58:20.150614,2026-08-06 11:55:00.150614,20,14,3
5,13,2026-08-06 11:58:50.150614,2026-08-06 11:55:30.150614,2,9,15
5,13,2026-08-06 11:59:20.150614,2026-08-06 11:56:00.150614,5,11,11
5,13,2026-08-06 11:59:50.150614,2026-08-06 11:56:30.150614,9,16,5
5,13,2026-08-06 12:00:20.150614,2026-08-06 11:57:00.150614,2,8,0
5,13,2026-08-06 12:00:50.150614,2026-08-06 11:57:30.150614,6,18,9
5,13,2026-08-06 12:01:20.150614,2026-08-06 11:58:00.150614,15,16,6
5,13,2026-08-06 12:01:50.150614,2026-08-06 11:58:30.150614,2,10,9
5,13,2026-08-06 12:02:20.150614,2026-08-06 11:59:00.150614,5,19,3
5,13,2026-08-06 12:02:50.150614,2026-08-06 11:59:30.150614,9,5,5
5,13,2026-08-06 12:03:20.150614,2026-08-06 12:00:00.150614,19,1,18
5,13,2026-08-06 12:03:50.150614,2026-08-06 12:00:30.150614,3,13,11
5,13,2026-08-06 12:04:20.150614,2026-08-06 12:01:00.150614,5,17,0
5,13,2026-08-06 12:04:50.150614,2026-08-06 12:01:30.150614,8,17,11
5,13,2026-08-06 12:05:20.150614,2026-08-06 12:02:00.150614,7,12,12
5,13,2026-08-06 12:05:50.150614,2026-08-06 12:02:30.150614,19,1,10
5,13,2026-08-06 12:06:20.150614,2026-08-06 12:03:00.150614,4,17,2
5,13,2026-08-06 12:06:50.150614,2026-08-06 12:03:30.150614,3,8,17
5,13,2026-08-06 12:07:20.150614,2026-08-06 12:04:00.150614,12,8,3
5,13,2026-08-06 12:07:50.150614,2026-08-06 12:04:30.150614,0,1,13
5,13,2026-08-06 12:08:20.150614,2026-08-06 12:05:00.150614,19,0,17
5,13,2026-08-06 12:08:50.150614,2026-08-06 12:05:30.150614,16,11,16
5,13,2026-08-06 12:09:20.150614,2026-08-06 12:06:00.150614,9,20,9
5,13,2026-08-06 12:09:50.150614,2026-08-06 12:06:30.150614,20,19,20
5,13,2026-08-06 12:10:20.150614,2026-08-06 12:07:00.150614,7,19,4
5,13,2026-08-06 12:10:50.150614,2026-08-06 12:07:30.150614,1,12,1
5,13,2026-08-06 12:11:20.150614,2026-08-06 12:08:00.150614,10,11,17
5,13,2026-08-06 12:11:50.150614,2026-08-06 12:08:30.150614,16,14,1
5,13,2026-08-06 12:12:20.150614,2026-08-06 12:09:00.150614,20,14,8
5,13,2026-08-06 12:12:50.150614,2026-08-06 12:09:30.150614,8,9,16
5,13,2026-08-06 12:13:20.150614,2026-08-06 12:10:00.150614,19,19,0
5,13,2026-08-06 12:13:50.150614,2026-08-06 12:10:30.150614,3,10,18
5,13,2026-08-06 12:14:20.150614,2026-08-06 12:11:00.150614,0,4,19
5,13,2026-08-06 12:14:50.150614,2026-08-06 12:11:30.150614,20,19,1
5,13,2026-08-06 12:15:20.150614,2026-08-06 12:12:00.150614,4,8,5
5,13,2026-08-06 12:15:50.150614,2026-08-06 12:12:30.150614,7,5,6
5,13,2026-08-06 12:16:20.150614,2026-08-06 12:13:00.150614,1,2,5
5,13,2026-08-06 12:16:50.150614,2026-08-06 12:13:30.150614,6,1,16
5,13,2026-08-06 12:17:20.150614,2026-08-06 12:14:00.150614,16,17,11
5,13,2026-08-06 12:17:50.150614,2026-08-06 12:14:30.150614,10,7,5
5,13,2026-08-06 12:18:20.150614,2026-08-06 12:15:00.150614,12,2,19
5,13,2026-08-06 12:18:50.150614,2026-08-06 12:15:30.150614,19,10,0
5,13,2026-08-06 12:19:20.150614,2026-08-06 12:16:00.150614,4,3,19
5,13,2026-08-06 12:19:50.150614,2026-08-06 12:16:30.150614,10,9,17
5,13,2026-08-06 12:20:20.150614,2026-08-06 12:17:00.150614,9,12,1
5,13,2026-08-06 12:20:50.150614,2026-08-06 12:17:30.150614,2,6,2
5,13,2026-08-06 12:21:20.150614,2026-08-06 12:18:00.150614,11,15,17
5,13,2026-08-06 12:21:50.150614,2026-08-06 12:18:30.150614,16,18,18
5,13,2026-08-06 12:22:20.150614,2026-08-06 12:19:00.150614,1,19,20
5,13,2026-08-06 12:22:50.150614,2026-08-06 12:19:30.150614,17,16,7
5,13,2026-08-06 12:23:20.150614,2026-08-06 12:20:00.150614,0,15,12
5,13,2026-08-06 12:23:50.150614,2026-08-06 12:20:30.150614,16,15,8
5,13,2026-08-06 12:24:20.150614,2026-08-06 12:21:00.150614,5,10,12
5,13,2026-08-06 12:24:50.150614,2026-08-06 12:21:30.150614,11,20,7
5,13,2026-08-06 12:25:20.150614,2026-08-06 12:22:00.150614,8,5,4
5,13,2026-08-06 12:25:50.150614,2026-08-06 12:22:30.150614,6,10,12
5,13,2026-08-06 12:26:20.150614,2026-08-06 12:23:00.150614,10,15,9
5,13,2026-08-06 12:26:50.150614,2026-08-06 12:23:30.150614,7,8,5
5,13,2026-08-06 12:27:20.150614,2026-08-06 12:24:00.150614,1,9,18
5,13,2026-08-06 12:27:50.150614,2026-08-06 12:24:30.150614,13,8,13
5,13,2026-08-06 12:28:20.150614,2026-08-06 12:25:00.150614,6,4,6
5,13,2026-08-06 12:28:50.150614,2026-08-06 12:25:30.150614,2,9,13
5,13,2026-08-06 12:29:20.150614,2026-08-06 12:26:00.150614,19,14,6
5,13,2026-08-06 12:29:50.150614,2026-08-06 12:26:30.150614,4,3,20
5,13,2026-08-06 12:30:20.150614,2026-08-06 12:27:00.150614,5,7,17
5,13,2026-08-06 12:30:50.150614,2026-08-06 12:27:30.150614,10,5,7
5,13,2026-08-06 12:31:20.150614,2026-08-06 12:28:00.150614,16,19,10
5,13,2026-08-06 12:31:50.150614,2026-08-06 12:28:30.150614,13,16,10
5,13,2026-08-06 12:32:20.150614,2026-08-06 12:29:00.150614,12,10,17
5,13,2026-08-06 12:32:50.150614,2026-08-06 12:29:30.150614,8,18,15
5,13,2026-08-06 12:33:20.150614,2026-08-06 12:30:00.150614,2,10,14
5,13,2026-08-06 12:33:50.150614,2026-08-06 12:30:30.150614,18,14,14
5,13,2026-08-06 12:34:20.150614,2026-08-06 12:31:00.150614,8,17,3
5,13,2026-08-06 12:34:50.150614,2026-08-06 12:31:30.150614,1,0,15
5,13,2026-08-06 12:35:20.150614,2026-08-06 12:32:00.150614,19,0,4
5,13,2026-08-06 12:35:50.150614,2026-08-06 12:32:30.150614,5,13,18
5,13,2026-08-06 12:36:20.150614,2026-08-06 12:33:00.150614,2,7,19
5,13,2026-08-06 12:36:50.150614,2026-08-06 12:33:30.150614,8,18,17
5,13,2026-08-06 12:37:20.150614,2026-08-06 12:34:00.150614,1,14,13
5,13,2026-08-06 12:37:50.150614,2026-08-06 12:34:30.150614,2,0,6
5,13,2026-08-06 12:38:20.150614,2026-08-06 12:35:00.150614,10,14,9
5,13,2026-08-06 12:38:50.150614,2026-08-06 12:35:30.150614,16,4,9
5,13,2026-08-06 12:39:20.150614,2026-08-06 12:36:00.150614,18,12,10
5,13,2026-08-06 12:39:50.150614,2026-08-06 12:36:30.150614,10,0,4
5,13,2026-08-06 12:40:20.150614,2026-08-06 12:37:00.150614,9,5,9
5,13,2026-08-06 12:40:50.150614,2026-08-06 12:37:30.150614,18,3,0
5,13,2026-08-06 12:41:20.150614,2026-08-06 12:38:00.150614,7,17,17
5,13,2026-08-06 12:41:50.150614,2026-08-06 12:38:30.150614,7,5,10
5,13,2026-08-06 12:42:20.150614,2026-08-06 12:39:00.150614,2,17,4
5,13,2026-08-06 12:42:50.150614,2026-08-06 12:39:30.150614,15,19,2
5,13,2026-08-06 12:43:20.150614,2026-08-06 12:40:00.150614,11,13,11
5,13,2026-08-06 12:43:50.150614,2026-08-06 12:40:30.150614,2,14,1
5,13,2026-08-06 12:44:20.150614,2026-08-06 12:41:00.150614,18,8,4
5,13,2026-08-06 12:44:50.150614,2026-08-06 12:41:30.150614,6,20,12
5,13,2026-08-06 12:45:20.150614,2026-08-06 12:42:00.150614,11,2,3
5,13,2026-08-06 12:45:50.150614,2026-08-06 12:42:30.150614,0,12,10
5,13,2026-08-06 12:46:20.150614,2026-08-06 12:43:00.150614,13,0,15
5,13,2026-08-06 12:46:50.150614,2026-08-06 12:43:30.150614,10,1,4
5,13,2026-08-06 12:47:20.150614,2026-08-06 12:44:00.150614,8,2,11
5,13,2026-08-06 12:47:50.150614,2026-08-06 12:44:30.150614,11,17,15
5,13,2026-08-06 12:48:20.150614,2026-08-06 12:45:00.150614,13,14,15
5,13,2026-08-06 12:48:50.150614,2026-08-06 12:45:30.150614,13,16,2
5,13,2026-08-06 12:49:20.150614,2026-08-06 12:46:00.150614,10,2,3
5,13,2026-08-06 12:49:50.150614,2026-08-06 12:46:30.150614,3,12,7
5,13,2026-08-06 12:50:20.150614,2026-08-06 12:47:00.150614,0,6,12
5,13,2026-08-06 12:50:50.150614,2026-08-06 12:47:30.150614,6,7,1
5,13,2026-08-06 12:51:20.150614,2026-08-06 12:48:00.150614,11,20,7
5,13,2026-08-06 12:51:50.150614,2026-08-06 12:48:30.150614,1,2,15
5,13,2026-08-06 12:52:20.150614,2026-08-06 12:49:00.150614,11,5,14
5,13,2026-08-06 12:52:50.150614,2026-08-06 12:49:30.150614,2,17,9
5,13,2026-08-06 12:53:20.150614,2026-08-06 12:50:00.150614,15,10,0
5,13,2026-08-06 12:53:50.150614,2026-08-06 12:50:30.150614,0,16,5
5,13,2026-08-06 12:54:20.150614,2026-08-06 12:51:00.150614,2,15,16
5,13,2026-08-06 12:54:50.150614,2026-08-06 12:51:30.150614,5,18,19
5,13,2026-08-06 12:55:20.150614,2026-08-06 12:52:00.150614,6,4,20
5,13,2026-08-06 12:55:50.150614,2026-08-06 12:52:30.150614,11,12,9
5,13,2026-08-06 12:56:20.150614,2026-08-06 12:53:00.150614,18,5,19
5,13,2026-08-06 12:56:50.150614,2026-08-06 12:53:30.150614,17,11,10
5,13,2026-08-06 12:57:20.150614,2026-08-06 12:54:00.150614,17,17,10
5,13,2026-08-06 12:57:50.150614,2026-08-06 12:54:30.150614,3,16,5
5,13,2026-08-06 12:58:20.150614,2026-08-06 12:55:00.150614,8,8,2
5,13,2026-08-06 12:58:50.150614,2026-08-06 12:55:30.150614,16,20,10
5,13,2026-08-06 12:59:20.150614,2026-08-06 12:56:00.150614,0,4,18
5,13,2026-08-06 12:59:50.150614,2026-08-06 12:56:30.150614,8,2,19
5,13,2026-08-06 13:00:20.150614,2026-08-06 12:57:00.150614,15,15,20
5,13,2026-08-06 13:00:50.150614,2026-08-06 12:57:30.150614,1,4,2
5,13,2026-08-06 13:01:20.150614,2026-08-06 12:58:00.150614,6,6,19
5,13,2026-08-06 13:01:50.150614,2026-08-06 12:58:30.150614,4,2,19
5,13,2026-08-06 13:02:20.150614,2026-08-06 12:59:00.150614,13,2,19
5,13,2026-08-06 13:02:50.150614,2026-08-06 12:59:30.150614,2,15,20
5,13,2026-08-06 13:03:20.150614,2026-08-06 13:00:00.150614,20,4,11
5,13,2026-08-06 13:03:50.150614,2026-08-06 13:00:30.150614,1,2,15
5,13,2026-08-06 13:04:20.150614,2026-08-06 13:01:00.150614,18,8,5
5,13,2026-08-06 13:04:50.150614,2026-08-06 13:01:30.150614,5,20,15
5,13,2026-08-06 13:05:20.150614,2026-08-06 13:02:00.150614,13,15,10
5,13,2026-08-06 13:05:50.150614,2026-08-06 13:02:30.150614,20,16,12
5,13,2026-08-06 13:06:20.150614,2026-08-06 13:03:00.150614,13,11,18
5,13,2026-08-06 13:06:50.150614,2026-08-06 13:03:30.150614,2,19,11
5,13,2026-08-06 13:07:20.150614,2026-08-06 13:04:00.150614,2,5,11
5,13,2026-08-06 13:07:50.150614,2026-08-06 13:04:30.150614,1,11,19
5,13,2026-08-06 13:08:20.150614,2026-08-06 13:05:00.150614,11,13,11
5,13,2026-08-06 13:08:50.150614,2026-08-06 13:05:30.150614,4,10,1
5,13,2026-08-06 13:09:20.150614,2026-08-06 13:06:00.150614,14,11,20
5,13,2026-08-06 13:09:50.150614,2026-08-06 13:06:30.150614,3,8,2
5,13,2026-08-06 13:10:20.150614,2026-08-06 13:07:00.150614,17,10,0
5,13,2026-08-06 13:10:50.150614,2026-08-06 13:07:30.150614,1,6,11
5,13,2026-08-06 13:11:20.150614,2026-08-06 13:08:00.150614,13,2,7
5,13,2026-08-06 13:11:50.150614,2026-08-06 13:08:30.150614,6,5,8
5,13,2026-08-06 13:12:20.150614,2026-08-06 13:09:00.150614,9,5,9
5,13,2026-08-06 13:12:50.150614,2026-08-06 13:09:30.150614,17,19,18
5,13,2026-08-06 13:13:20.150614,2026-08-06 13:10:00.150614,1,5,17
5,13,2026-08-06 13:13:50.150614,2026-08-06 13:10:30.150614,17,16,15
5,13,2026-08-06 13:14:20.150614,2026-08-06 13:11:00.150614,1,6,1
5,13,2026-08-06 13:14:50.150614,2026-08-06 13:11:30.150614,4,16,11
5,13,2026-08-06 13:15:20.150614,2026-08-06 13:12:00.150614,8,5,11
5,13,2026-08-06 13:15:50.150614,2026-08-06 13:12:30.150614,19,4,18
5,13,2026-08-06 13:16:20.150614,2026-08-06 13:13:00.150614,13,13,13
5,13,2026-08-06 13:16:50.150614,2026-08-06 13:13:30.150614,5,8,4
5,13,2026-08-06 13:17:20.150614,2026-08-06 13:14:00.150614,11,15,10
5,13,2026-08-06 13:17:50.150614,2026-08-06 13:14:30.150614,20,2,18
5,13,2026-08-06 13:18:20.150614,2026-08-06 13:15:00.150614,15,4,1
5,13,2026-08-06 13:18:50.150614,2026-08-06 13:15:30.150614,9,0,13
5,13,2026-08-06 13:19:20.150614,2026-08-06 13:16:00.150614,3,11,6
5,13,2026-08-06 13:19:50.150614,2026-08-06 13:16:30.150614,9,13,1
5,13,2026-08-06 13:20:20.150614,2026-08-06 13:17:00.150614,2,16,0
5,13,2026-08-06 13:20:50.150614,2026-08-06 13:17:30.150614,19,9,18
5,13,2026-08-06 13:21:20.150614,2026-08-06 13:18:00.150614,9,19,16
5,13,2026-08-06 13:21:50.150614,2026-08-06 13:18:30.150614,12,10,8
5,13,2026-08-06 13:22:20.150614,2026-08-06 13:19:00.150614,9,4,9
5,13,2026-08-06 13:22:50.150614,2026-08-06 13:19:30.150614,11,7,18
5,13,2026-08-06 13:23:20.150614,2026-08-06 13:20:00.150614,7,10,14
5,13,2026-08-06 13:23:50.150614,2026-08-06 13:20:30.150614,16,5,3
5,13,2026-08-06 13:24:20.150614,2026-08-06 13:21:00.150614,5,0,1
5,13,2026-08-06 13:24:50.150614,2026-08-06 13:21:30.150614,1,13,9
5,13,2026-08-06 13:25:20.150614,2026-08-06 13:22:00.150614,1,2,9
5,13,2026-08-06 13:25:50.150614,2026-08-06 13:22:30.150614,9,20,17
5,13,2026-08-06 13:26:20.150614,2026-08-06 13:23:00.150614,4,15,7
5,13,2026-08-06 13:26:50.150614,2026-08-06 13:23:30.150614,14,13,19
5,13,2026-08-06 13:27:20.150614,2026-08-06 13:24:00.150614,7,5,11
5,13,2026-08-06 13:27:50.150614,2026-08-06 13:24:30.150614,7,9,10
5,13,2026-08-06 13:28:20.150614,2026-08-06 13:25:00.150614,4,4,4
5,13,2026-08-06 13:28:50.150614,2026-08-06 13:25:30.150614,14,6,19
5,13,2026-08-06 13:29:20.150614,2026-08-06 13:26:00.150614,0,12,18
5,13,2026-08-06 13:29:50.150614,2026-08-06 13:26:30.150614,4,14,0
5,13,2026-08-06 13:30:20.150614,2026-08-06 13:27:00.150614,0,20,8
5,13,2026-08-06 13:30:50.150614,2026-08-06 13:27:30.150614,13,9,12
5,13,2026-08-06 13:31:20.150614,2026-08-06 13:28:00.150614,11,18,6
5,13,2026-08-06 13:31:50.150614,2026-08-06 13:28:30.150614,20,20,4
5,13,2026-08-06 13:32:20.150614,2026-08-06 13:29:00.150614,6,3,7
5,13,2026-08-06 13:32:50.150614,2026-08-06 13:29:30.150614,8,1,10
5,13,2026-08-06 13:33:20.150614,2026-08-06 13:30:00.150614,11,0,4
5,13,2026-08-06 13:33:50.150614,2026-08-06 13:30:30.150614,8,7,13
5,13,2026-08-06 13:34:20.150614,2026-08-06 13:31:00.150614,10,12,19
5,13,2026-08-06 13:34:50.150614,2026-08-06 13:31:30.150614,16,20,11
5,13,2026-08-06 13:35:20.150614,2026-08-06 13:32:00.150614,12,10,19
5,13,2026-08-06 13:35:50.150614,2026-08-06 13:32:30.150614,8,15,16
5,13,2026-08-06 13:36:20.150614,2026-08-06 13:33:00.150614,19,9,13
5,13,2026-08-06 13:36:50.150614,2026-08-06 13:33:30.150614,12,12,5
5,13,2026-08-06 13:37:20.150614,2026-08-06 13:34:00.150614,1,13,12
5,13,2026-08-06 13:37:50.150614,2026-08-06 13:34:30.150614,0,15,6
5,13,2026-08-06 13:38:20.150614,2026-08-06 13:35:00.150614,5,16,13
5,13,2026-08-06 13:38:50.150614,2026-08-06 13:35:30.150614,14,4,19
5,13,2026-08-06 13:39:20.150614,2026-08-06 13:36:00.150614,11,4,4
5,13,2026-08-06 13:39:50.150614,2026-08-06 13:36:30.150614,17,20,15
5,13,2026-08-06 13:40:20.150614,2026-08-06 13:37:00.150614,9,7,7
5,13,2026-08-06 13:40:50.150614,2026-08-06 13:37:30.150614,2,19,2
5,13,2026-08-06 13:41:20.150614,2026-08-06 13:38:00.150614,6,5,6
5,13,2026-08-06 13:41:50.150614,2026-08-06 13:38:30.150614,20,11,1
5,13,2026-08-06 13:42:20.150614,2026-08-06 13:39:00.150614,20,16,3
5,13,2026-08-06 13:42:50.150614,2026-08-06 13:39:30.150614,9,11,4
5,13,2026-08-06 13:43:20.150614,2026-08-06 13:40:00.150614,15,11,8
5,13,2026-08-06 13:43:50.150614,2026-08-06 13:40:30.150614,0,14,20
5,13,2026-08-06 13:44:20.150614,2026-08-06 13:41:00.150614,2,13,17
5,13,2026-08-06 13:44:50.150614,2026-08-06 13:41:30.150614,4,0,10
5,13,2026-08-06 13:45:20.150614,2026-08-06 13:42:00.150614,14,10,1
5,13,2026-08-06 13:45:50.150614,2026-08-06 13:42:30.150614,11,17,13
5,13,2026-08-06 13:46:20.150614,2026-08-06 13:43:00.150614,2,16,3
5,13,2026-08-06 13:46:50.150614,2026-08-06 13:43:30.150614,10,5,13
5,13,2026-08-06 13:47:20.150614,2026-08-06 13:44:00.150614,20,0,16
5,13,2026-08-06 13:47:50.150614,2026-08-06 13:44:30.150614,11,0,7
5,13,2026-08-06 13:48:20.150614,2026-08-06 13:45:00.150614,2,8,17
5,13,2026-08-06 13:48:50.150614,2026-08-06 13:45:30.150614,1,13,19
5,13,2026-08-06 13:49:20.150614,2026-08-06 13:46:00.150614,13,13,16
5,13,2026-08-06 13:49:50.150614,2026-08-06 13:46:30.150614,1,10,10
